bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV1jMhczdEMK,114940824461309,如何拥有完美的执行力,名家讲堂,3546761503181550,,17:56,1753934400,0,38461,108,41,2676,0,1191,0,"历史,故事,人生,学习,人文,百家讲坛,执行力",228,人文历史,//i0.hdslb.com/bfs/archive/a296624feef099a2454a8e82391a45ca72b714f4.jpg,http://www.bilibili.com/video/av114940824461309,0,,False,执行文化,1756708990
BV1ft411J7Ya,59806672,【理论】作为义务来源——不纯正不作为的成立条件,罗小遥,727408,"不作为分为：
1、纯正的不作为：法条明确为不作为的形式如“战时拒不履行军事征召罪”，“拒不执行判决裁定罪”等；
2、不纯正的不作为：法条以作为的形式如“故意杀人罪”等
不纯正不作为的成立条件：
形式说：1、法律法规明确的义务；2、职业或业务行为的要求；3、法律行为产生的义务（合同、自愿）；4、先前行为引发的义务
实质说：主控支配：对法",27:48,1563507754,0,22420,50,48,373,0,310,0,"法律,罗翔,厚大,刑法",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/1c8abff4fc7bb69491b3fc27552acb492aa10113.png,http://www.bilibili.com/video/av59806672,0,,False,执行文化,1756708990
BV17217YYE8v,113385291388755,【法律公开课】经济犯罪108个罪名办案实务精要（完整带课件）,资源之家,503860886,"内容仅用于学习，课程来源于网络，侵删！！！
请不要相信视频中的任何外站链接，防止财产损失！！
本视频课件链接：https://pan.quark.cn/s/38fa713740ee",798:46,1730510700,0,12708,13,2,1152,0,160,0,"法律,公开课,律师,经济,课程,课件,法学,实务",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/945d0d626fb3c7f2b6d1f7b6f2bd9307c9a326b5.jpg,http://www.bilibili.com/video/av113385291388755,0,,False,执行文化,1756708990
BV1rh4y1R7Fk,656691082,民事诉讼证据实务运用指南,陌路陌路law,250671336,所有庭审是原告被告双方对质交锋的阶段，一个庭审的成功与否，是决定官司的输赢结果的。在此过程中，证据的作用不容忽视！,583:45,1685247760,0,51606,159,38,4479,0,745,0,"法律,指引,律师,指南,诉讼,证据,案件,实操,实务,民事",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/b48d0c426c1de33c6fee7e10c9565d5c4931a248.png,http://www.bilibili.com/video/av656691082,0,,False,执行文化,1756708990
BV1gV411A7SZ,406131475,最高院终于出手了:司法体制改革成效不足，新制度来了！,吃波土压压惊吧,387247706,2017年，全国推进司法体制改革，对法院、检察院进行司法员额制的实践。在改革的五年中，员额制的成效与不足一直是司法从业人员讨论的热点。在提出员额制改革十年之际，人民法院推出对审判执行案件的院庭长阅核制，是对下一步司法制度完善释放怎样的信号，又会对司法从业人员产生什么样影响。,7:16,1695050720,0,2885,0,4,35,0,56,0,"法律,诉讼,案件,法院,体制,检察院,行政,司法改革,最高法,员额制",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/a0b6a610c64eb2d96bf8f399c8891a7e76eac0cd.jpg,http://www.bilibili.com/video/av406131475,0,,False,执行文化,1756708990
BV1s24y1x7uC,696104567,三撤/执行异议/案外人再审理/执行异议之诉知识梳理,这里有块小饼干,388116476,韩心怡主观精讲,13:27,1678984002,0,15340,10,17,584,0,301,0,"法考,学习,执行",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/30e6ae3fa3757caf3c1431b47d8853ca0e31a52d.jpg,http://www.bilibili.com/video/av696104567,0,,False,执行文化,1756708990
BV1qbenzXEVw,115084235903911,刻在骨子里的规矩教养，是我大中华最美的文化传承。,懂一点人情世故,3537123319744983,-,3:25,1756046384,0,233009,274,231,499,0,4937,0,"文化,学习,智慧,思维,文化传承,认知,鸣潮创作激励计划",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/2ae76a737486c179e4d86798e8d668e65e49ca96.jpg,http://www.bilibili.com/video/av115084235903911,0,,False,执行文化,1756708990
BV1m2h1zqEDw,115105123670495,难做？再难也要做，这是工艺，是玉文化 -【玉锁连环】,阿牛不懂翡翠,3546748347746865,,4:53,1756377000,0,57869,228,273,222,0,4435,0,"艺术,原创,手工,雕刻,工艺,翡翠,玉石,只此珠玉闪耀时",21,日常,//i0.hdslb.com/bfs/archive/39295b2029d32ed9885ace6a33732c63a2d07542.jpg,http://www.bilibili.com/video/av115105123670495,0,,False,执行文化,1756708990
BV1JDMkzZEou,114679754130496,第一次对文化入侵，有了具象化的认知！,千年岐黄文化,1629604023,-,6:34,1749885152,0,512775,9,10,2371,0,25076,0,"中国,文化,歪果仁",201,科学科普,//i0.hdslb.com/bfs/archive/845fe79f26478bd47255f2fae98ad0b3696531ea.jpg,http://www.bilibili.com/video/av114679754130496,0,,False,执行文化,1756708990
BV1gvt5eWEdn,113158010176939,《民事审判实务问答 / 最高人民法院民事审判第一庭 编》（一）物权、合同,老玉米律师,13460522,,88:34,1726654632,0,3439,0,0,266,0,47,0,"法律,律师,普法,江西省,赣州市,章贡区,人民法院,民事审判,法律实务问答,最高院民一庭",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/e712ed5501ebd7aeb52be53b9582fd6822a6ec1f.jpg,http://www.bilibili.com/video/av113158010176939,0,,False,执行文化,1756708992
BV1Nx421U7ec,1753163628,《高效执行四原则》高效战略执行实践案例分享,原來是林溪,483820126,,29:17,1713183261,0,396,0,0,12,0,3,0,"高效,战略,实践,案例分享",209,职业职场,//i0.hdslb.com/bfs/archive/4ab8704d3d7fe7204af64007317382c266e96c9f.jpg,http://www.bilibili.com/video/av1753163628,0,,False,执行文化,1756708992
BV14924YyEhH,113274863557338,“执行+”中蕴藏着哪些执行业务计划？,江苏泽执,3546609929423671,,4:53,1728437901,0,14,0,0,0,0,2,0,"先锋计划,执行律师,执行+",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/70a6e97f829113202f1e6711dc9a0ba65e92e930.jpg,http://www.bilibili.com/video/av113274863557338,0,,False,执行文化,1756708992
BV1zDeqzkE4M,115077793451943,中国抽象文化席卷世界，盘点火爆海外十大抽象内容（下）,丝路传声,25967019,,14:33,1756003400,0,664990,2085,534,2112,0,6012,0,"吐槽,转转,抽象,梗,搞笑小剧场,中剧,抽象文化,转转回收,JIAFEI,海外热度",182,影视杂谈,//i0.hdslb.com/bfs/archive/f58e6c343ddd0e54727193ccef10f3ec8f07a859.jpg,http://www.bilibili.com/video/av115077793451943,0,,False,执行文化,1756708992
BV12W4y1k7pS,940021859,肖建国||民事强制执行立法问题研究||20220615,快点去看论文,511869418,"转自中国政法大学70周年校庆诉讼法学系列讲座
纯粹自用，学术交流；
如有侵权，联系删除。",178:52,1655304722,0,6343,5,10,579,0,128,0,"热点,学习,法律,讲座,中国政法大学",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/ce1e1c3011dccdc92a62dca171266b1df9be6f7e.jpg,http://www.bilibili.com/video/av940021859,0,,False,执行文化,1756708992
BV1wC411W7Tu,1950900164,中国民法典深度精解系列培训课程,律政俏佳人8,3493115360971692,"法律实务
中国民法典深度精解系列培训课程【完结】",2990:4,1708257425,0,23784,2,7,2606,0,407,0,"法律,律师,课程,民法,培训课程,合同,法学,实务,民法典,合同纠纷",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/0f7c0f45671b96ad18562b85c3bcd111fc9bbfc1.png,http://www.bilibili.com/video/av1950900164,0,,False,执行文化,1756708992
BV1KX4y1C7J5,354678671,民商事诉讼实务课,大能猫2024,521158734,民商事诉讼实务课,547:10,1680996887,0,14171,12,6,1903,0,306,0,"实务,律师,法律,诉讼",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/511ff060d3bf7171a54c0329ef37d1617a32e910.jpg,http://www.bilibili.com/video/av354678671,0,,False,执行文化,1756708992
BV1BLvwzCEoF,115092758793521,【直播回放】马文龙 | 运用行政手段高效追债回款,盈科精英教育,651703603,"欢迎收看追债与执行系列课程~ 
本期主要内容：
一、税收行政处罚运用10个战法
二、环保实战案例精解
三、产品质量行政处罚运用
四、侵犯知识产权行政处罚运用
五、证监、银监、消防行政手段运用
六、行政机关不履行监管职责任怎么办
七、行政处罚转刑事追究在追债中运用",94:21,1756176490,0,219,0,0,25,0,1,0,"金融,财经,投资,企业,行政,社会观察局",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/f7c159485019892edf10d9ebd64a08125aa48819.jpg,http://www.bilibili.com/video/av115092758793521,0,,False,执行文化,1756708992
BV1RYhizsEm3,115117891061456,"【云1013期】闲聊战狼文化，吴京又沦为全网嘲讽对象，出品的《再见,坏蛋》上映三天票房仅30万被迫撤档",XYK云帆沧海,405743049,-,13:30,1756560140,0,36786,152,408,249,0,1061,0,"吐槽,电影,国产电影,吴京,影评杂谈,解读影娱新鲜事",182,影视杂谈,//i1.hdslb.com/bfs/archive/b3e9b232c3cc15c6d98645d4cbb40e8abc578a61.jpg,http://www.bilibili.com/video/av115117891061456,0,,False,执行文化,1756708992
BV1HN41147h7,492089834,高官落马前的骄奢淫逸，分分钟惊掉你的下巴。 追问   人性   反腐倡廉   纪实故事,思维社,397109346,,1:33,1697183044,0,139063,16,67,1513,0,2561,0,"人性,下巴,反腐倡廉,高官,落马,百日招聘，就业集结令！",228,人文历史,//i1.hdslb.com/bfs/archive/3a1edea4a02a14b64d8d253b652631cbc6498da8.jpg,http://www.bilibili.com/video/av492089834,0,,False,执行文化,1756708992
BV1kv411H7wN,248969598,章义伍：《用流程解放管理》教你用一流的流程，武装三流的员工,一书一课,649109545,《用流程解放管理》完整版移步https://www.bilibili.com/cheese/play/ss24345内容更完整！！b站粉丝购买，私聊我送知识笔记哦！,42:34,1624965722,0,132796,87,138,8262,0,1758,0,"知识分享官,职场,管理,企业管理,流程,打卡挑战",209,职业职场,//i0.hdslb.com/bfs/archive/c8a54d5a5bd4bed438b9fa233cdf193ecb43f3ab.png,http://www.bilibili.com/video/av248969598,0,,False,执行文化,1756708992
BV1rK41157mQ,497983765,执行力（12）：显性文化与隐性文化,李李聊职场,398084924,-,2:20,1588111215,0,175,0,0,1,0,4,0,"管理,课程,职场,公开课,人力资源,教育",209,职业职场,//i2.hdslb.com/bfs/archive/c17289f950a322e5b86353fe196ab9a4f5817f87.jpg,http://www.bilibili.com/video/av497983765,0,,False,执行文化,1756708992
BV1qV411h7KQ,415711941,制胜谋略——复杂民商事案件中的诉讼策略与律师思维,木林森大爷,66693493,,224:48,1608101451,0,10368,16,16,1014,0,137,0,"律师,打卡挑战",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/69d49c04ff84a2fcb61694c03d77304994b01bec.jpg,http://www.bilibili.com/video/av415711941,0,,False,执行文化,1756708992
BV1rh4y1R7Fk,656691082,民事诉讼证据实务运用指南,陌路陌路law,250671336,所有庭审是原告被告双方对质交锋的阶段，一个庭审的成功与否，是决定官司的输赢结果的。在此过程中，证据的作用不容忽视！,583:45,1685247760,0,51606,159,38,4479,0,745,0,"法律,指引,律师,指南,诉讼,证据,案件,实操,实务,民事",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/b48d0c426c1de33c6fee7e10c9565d5c4931a248.png,http://www.bilibili.com/video/av656691082,0,,False,执行文化,1756708992
BV1Xo4y117zk,375847802,“了不起的百年”——我们为什么是法治？,新华网,488055582,民法典开创了我国法典编纂立法的先河，本期演讲由中央党校（国家行政学院）政治与法律教研部副主任、教授封丽霞主讲，通过典型案例讲述中国法治建设的深刻变革与进步。,13:25,1622448346,0,43747,8,26,1945,0,619,0,"星海计划,中国,民法典,建党百年",203,热点,//i0.hdslb.com/bfs/archive/382f7950c28bf84369d0d7828e9da2ffae177060.jpg,http://www.bilibili.com/video/av375847802,0,,False,执行文化,1756708992
BV117ewzEEu6,115055647596314,《选集》如何变成某些人的互联网敛财工具,半机械疫医,13322950,割韭菜，怎么割不是割！,20:6,1755610546,0,160167,15,135,5586,0,10832,0,搞笑,228,人文历史,//i2.hdslb.com/bfs/archive/ed8d0d590854b0791ebe1f391b08ad9aadc66eca.jpg,http://www.bilibili.com/video/av115055647596314,0,,False,执行文化,1756708992
BV13T4y1J7mQ,925992489,【法大×人民网】民法典普法公益大讲堂,工地锁螺丝,342131011,"法大继续教育学院
P1李永军-法大教授/博导
P2焦洪昌-法大教授/博导，法学院院长
P3夏吟兰-法大教授/博导
P4王敬波-法大教授/博导
P5于飞-法大教授/博导，民商经济法学院院长
P6王涌-法大教授/博导
P7费安玲-法大教授/博导",3207:3,1591607606,0,32078,23,1,2067,0,444,0,"民法典,民法,商法,法学,法律",208,校园学习,//i2.hdslb.com/bfs/archive/5866b7e61bd9e1312103b923f20d3bb417b76d44.jpg,http://www.bilibili.com/video/av925992489,0,,False,执行文化,1756708992
BV15P411k7Eg,315938149,企业组织执行力文化建设培训PPT课件,bili_17787541212,623725198,企业组织执行力文化建设培训PPT课件	https://www.ccrr.net/ppt_198687.html,4:12,1689329754,0,13,0,0,0,0,0,0,"文化,PPT,组织,建设,企业,培训,执行力,ppt课件",208,校园学习,//i1.hdslb.com/bfs/archive/e2dcd9c0ecfaf7f3f30d95629eb09fe54ad875f8.jpg,http://www.bilibili.com/video/av315938149,0,,False,执行文化,1756708992
BV1Yn8JzvEeq,114930103621397,为什么很多人讨厌酒桌文化，但还是有很多人在执行？,lin距离沟通,694580750,情感问题--聊天秘籍--完整视频  可私信！！！,4:10,1753701600,0,1038,0,7,45,0,27,0,"励志,心理学,社会,留学生,脱单,恋爱技巧,自我提升,酒桌文化,成长必修课,情感认知",21,日常,//i0.hdslb.com/bfs/archive/7854fae5cb8c1b45c8da878c3295426be3c8544d.jpg,http://www.bilibili.com/video/av114930103621397,0,,False,执行文化,1756708992
BV1d6421u7zA,1400506740,《民法典》后合同纠纷诉讼难点实务,律政俏佳人8,3493115360971692,"法律实务
669姚志斗：《民法典》后合同纠纷诉讼难点实务",218:30,1707963103,0,18042,11,2,1166,0,214,0,"法律,纠纷,律师,诉讼,合同,法学,实务,民法典,合同纠纷",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/b8b7b195bb5b1961029f186d14be52baecb3e46a.jpg,http://www.bilibili.com/video/av1400506740,0,,False,执行文化,1756708992
BV1dtenzWEGj,115084185636531,【复旦大学】民法,是知识呀,1737838338,-,886:16,1756094400,0,1684,0,1,155,0,41,0,"科学,法律,大学,公开课,复旦大学,民法,法学,民法典",208,校园学习,//i1.hdslb.com/bfs/archive/9d11810051d012662db60bd863bc8ef434b83917.jpg,http://www.bilibili.com/video/av115084185636531,0,,False,执行文化,1756708993
BV1eV4y1G7Ak,859460944,【烧卖】强制执行还在傻等？这些事情得主动做！,法师烧卖,722550,"申请了强制执行别傻等
钱到手了才算真执行到位！",4:48,1666746000,0,47991,19,257,1028,0,808,0,"社科人文分享官,社会观察局,律师,普法,强制执行,执行,诉讼,打官司,判决,失信,限高",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/a2390881444b029537bee4513f6d80597afdedc6.jpg,http://www.bilibili.com/video/av859460944,0,,False,执行文化,1756708993
BV1m2h1zqEDw,115105123670495,难做？再难也要做，这是工艺，是玉文化 -【玉锁连环】,阿牛不懂翡翠,3546748347746865,,4:53,1756377000,0,57869,228,273,222,0,4435,0,"艺术,原创,手工,雕刻,工艺,翡翠,玉石,只此珠玉闪耀时",21,日常,//i0.hdslb.com/bfs/archive/39295b2029d32ed9885ace6a33732c63a2d07542.jpg,http://www.bilibili.com/video/av115105123670495,0,,False,执行文化,1756708993
BV15qhSzFEXh,115109384947903,女权思维的缪论,杰哥观察者模式启动中,3546574294616231,,2:23,1756440000,0,74662,123,522,1172,0,5825,0,"女人,读书,社会,女权,文科,社会矛盾,女性崛起,两性矛盾,转移支付,万物研究所",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/e25e8acca2280488032833635f15619d25a9b70b.jpg,http://www.bilibili.com/video/av115109384947903,0,,False,执行文化,1756708993
BV1hr4y1x7hy,769564716,王健林：万达的团队执行文化就是“人狠话不多”,学威大咖说,663220688,王健林：万达的团队执行文化就是“人狠话不多”,1:1,1654072488,0,9130,3,15,171,0,468,0,"财经,互联网,金融,投资,王健林,万达",207,财经商业,//i1.hdslb.com/bfs/archive/2ae0085689eb3c83783efb288bb9fffddc5c4bd8.jpg,http://www.bilibili.com/video/av769564716,0,,False,执行文化,1756708993
BV1RC4y1n75W,747815436,为什么我国老百姓上访难度那么难？只能采取极端手法，才能被关注处理，罗老师一语道破,张三狂徒日记,623623747,为什么我国老百姓上访难度那么难？只能采取极端手法，才能被关注处理，罗老师一语道破,1:43,1698573686,0,431350,67,141,3207,0,10748,0,"法律,学习,罗翔,刑法,案件,热点,观点,法考,打卡挑战,知识分享官",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/197fd64e45756e5d945175aea35d12516957a1fb.jpg,http://www.bilibili.com/video/av747815436,0,,False,执行文化,1756708993
BV1dE411c7AW,98125950,【经典老番】浙江大学：行政法学-章剑生,冷冻葡萄,24637147,https://www.icourses.cn/sCourse/course_6798.html,1585:56,1584818967,0,17230,19,21,1165,0,208,0,"公开课,教育,学习,讲座,线上课堂,科普,文化,法学,行政法,浙江大学",208,校园学习,//i1.hdslb.com/bfs/archive/61a218936035ccca119691c138b4eeb796080ced.jpg,http://www.bilibili.com/video/av98125950,0,,False,执行文化,1756708993
BV1bK4y1W7Ae,886149324,执行力,bili_42721752996,507945508,"VCD
金洋说段子",198:15,1610450819,0,3018,0,2,132,0,8,0,"执行,执行力,职业,职场,心理,制度,绩效,商战",209,职业职场,//i2.hdslb.com/bfs/archive/a98885bec8a058480053e102438ed8f1050b1fd6.png,http://www.bilibili.com/video/av886149324,0,,False,执行文化,1756708993
BV1Z24y1F79Z,782596043,基于文化视角的会计准则执行机制研究-相关论文选题,北方论文,3493132578589019,"2、基于文化视角的会计准则执行机制研究。
4、新会计准则下粮食企业委托业务会计处理的比较分析。
5、关于新会计准则环境下高职院校会计教育工作的思考。
6、浅析职工薪酬会计准则的现实意义。
7、事业单位新旧会计准则、会计制度比较分析。
8、新会计准则下的公司盈余管理研究。
9、会计准则执行受到制度环境的影响分析。
10、关于新会计准则中营业利润的构成思考",1:56,1681569863,0,53,0,0,0,0,0,0,"会计,论文,财务管理,管理会计,财务会计,论文选题,会计准则,论文题目,财务管理论文,会计论文选题",207,财经商业,//i2.hdslb.com/bfs/archive/518534450841347b9448c1a77531f5084f3b41a9.jpg,http://www.bilibili.com/video/av782596043,0,,False,执行文化,1756708993
BV166bazjEX8,115020549592748,文科，为什么总能培养出重量级文化泼皮？,十三只牛,438083655,急需版本加强,11:4,1755074847,0,461144,1250,3863,7337,0,24781,0,"生活,文化,专业,社会,武大,武汉大学,文科,学阀,杨景媛,社会切片计划",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/0bbc78561e8fd3496b64a2da35880f3d22c776ff.jpg,http://www.bilibili.com/video/av115020549592748,0,,False,执行文化,1756708993
BV1iv4y1j7Ut,568333430,法官的暗示，一定要听懂,笑笑老师法务,676571116,-,1:40,1678619032,0,65703,32,89,1794,0,1984,0,今天也要好好工作,124,社科·法律·心理,//i2.hdslb.com/bfs/archive/fda4ee4a80c036672ab7a223c7eeb9d164174c80.jpg,http://www.bilibili.com/video/av568333430,0,,False,执行文化,1756708993
BV1aLhdzBEe7,115112052529668,良品铺子 是你没文化，还是把大家当傻B？谁家花生挂枝头上的？,鬼邪君GL,1149172207,-,1:29,1756470798,0,25404,126,131,35,0,831,0,"良品铺子,虚假宣传,必剪创作,吉林扶余,娱乐考古放大镜,花生上树,良品铺子花生长树上宣传图,良品铺子工作人员没文化",21,日常,//i1.hdslb.com/bfs/archive/3c7709afcf1aa223239622d9bb530629bc01033c.jpg,http://www.bilibili.com/video/av115112052529668,0,,False,执行文化,1756708993
BV1JAeHz8EWZ,115084068134633,解读《关于审理劳动争议案件适用法律问题的解释（二）》20250824_190000,脆皮大糊涂,621691391,-,64:10,1756043987,0,80,0,0,7,0,1,0,"法律,学习,直播,记录,社会,案件,生活记录,法学,劳动法",21,日常,//i0.hdslb.com/bfs/archive/f38a1aad78379e246f1933169eac3472a13c6b34.jpg,http://www.bilibili.com/video/av115084068134633,0,,False,执行文化,1756708993
BV1wM4y1i7d8,911599906,书记员，请如实记录法官同志的话！,一切皆法,1589797853,-,15:4,1685165213,0,69663,286,550,310,0,1794,0,社会洞察计划,124,社科·法律·心理,//i2.hdslb.com/bfs/archive/c7707fc3e32bf7b90600dc3a8945300bf260c775.jpg,http://www.bilibili.com/video/av911599906,0,,False,执行文化,1756708993
BV1EbtMzCEqg,114968338960145,李建伟 民法典合同编司法解释解读,最新法律课程专辑A,3546800170470107,李建伟 民法典合同编司法解释解读,310:45,1754278002,0,6723,5,2,713,0,108,0,"学习,公开课,律师,课程,司法,民法,合同,民法典,法考,李建伟",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/fcb64d0a75ccbb45427e3b4b8f40ce9f88aa0f7c.jpg,http://www.bilibili.com/video/av114968338960145,0,,False,执行文化,1756708993
BV1jm42137r2,1606372974,廉洁微电影《归零》,法号莫贪,457735220,,5:37,1721490607,0,13403,0,5,155,0,58,0,"微电影,反腐倡廉,廉政,警示教育,廉洁自律",228,人文历史,//i1.hdslb.com/bfs/archive/53482153e53bfd6c270320098901a2dbd78aaf87.jpg,http://www.bilibili.com/video/av1606372974,0,,False,执行文化,1756708993
BV1Th4y1p7gs,612779475,庭审修炼全流程：致胜关键点全解（下）,陌路陌路law,250671336,以庭审为中心的诉讼制度改革，在为律师提供更大发挥空间的同时， 也对其庭审技能提出了更高的要求。司法实践中，辩护律师 恰如其分的法庭问话，对于澄清案件关键事实，划清己方被告人的地位作用，明确相关人员的法律责任，实施精准有力的辩护，具有十分重要的意义。,554:45,1682300674,0,31865,130,45,3687,0,455,0,"法律,学习,流程,修炼,律师,经验分享,庭审,法律硕士,学习心得,2023读书日",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/1fce83df9fd6da3a004ebea90747bb7d0572dbb6.png,http://www.bilibili.com/video/av612779475,0,,False,执行文化,1756708993
BV1jae2eMEmE,112838689555989,如何执行客户第一的文化,职场翘楚,500942326,-,1:53,1721781854,0,79,0,0,0,0,0,0,"文化,创业,客户",209,职业职场,//i1.hdslb.com/bfs/archive/5d1167441195200e37f03ca67c50e7cb8dd5e409.jpg,http://www.bilibili.com/video/av112838689555989,0,,False,执行文化,1756708993
BV1bjKhzeEXA,114733357209138,禁止公款吃喝，多好一事，被执行成禁止吃喝，思想根源是源远流长的避嫌文化和自私自利。#热点 #过度执行 #避嫌,托塔老师,81466073,-,4:13,1750692510,0,31617,32,272,189,0,1011,0,"文化,社会,思想,热点,违规吃喝,避嫌文化",208,校园学习,//i1.hdslb.com/bfs/archive/f1b0203d36de070454b690b3754ea03b6410fe9e.jpg,http://www.bilibili.com/video/av114733357209138,0,,False,执行文化,1756708993
BV1JK421b7Js,1701247913,企业文化知识竞赛 银行知识竞赛 政务服务技能知识竞赛 知识竞赛方案策划执行 知识竞赛流程 知识竞赛规则,妙赛_璐璐,1676222076,陈经理：15388236261，全国知识竞赛、抢答器、投票器、表决器、打分器、计时器、竞赛出题系统、题库系统、平板答题、诗词大会系统、答题上屏、竞速答题、答题解决方案、竞赛方案、竞赛规则、技能比武、技能大赛、抢答系统、手机答题、电脑答题等，妙赛全国高端竞赛品牌服务！,1:56,1708926594,0,246,0,0,1,0,1,0,"知识竞赛规则,知识竞赛方案,妙赛,知识竞赛答题系统,知识竞赛流程,知识竞赛方案策划执行",228,人文历史,//i2.hdslb.com/bfs/archive/7c843b891d0551781e045e572ee7ab7ae31a532a.jpg,http://www.bilibili.com/video/av1701247913,0,,False,执行文化,1756708993
BV1Rqe1zWESk,115100610467534,读判决｜「另立门户」的风险,一切皆法,1589797853,武大教授技术投资案,5:51,1756549500,0,3519,9,20,40,0,182,0,"法律观察,B站超高清视频计划",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/9657402e36e512d622702c2d42cfd6682e4aca38.jpg,http://www.bilibili.com/video/av115100610467534,0,,False,执行文化,1756708994
BV1Ew4m1k7MN,1106350590,沈雯&amp;姜丽丽：加班的司法认定与举证责任分配 | 微课程,上海一中院,3546603600219061,,34:29,1723619333,0,20693,7,59,1227,0,768,0,"公开课,司法",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/fe7799e10d6ff20ea42329509b069209b617460b.jpg,http://www.bilibili.com/video/av1106350590,0,,False,执行文化,1756708994
BV1Pa4y1v7Uk,668343332,《有话》：民法典——你不得不了解的“社会生活百科全书”！,新华网,488055582,,12:6,1590732469,0,60474,72,11,1834,0,693,0,"两会,民法典",203,热点,//i2.hdslb.com/bfs/archive/8dd41e60322d453c089beb87a53f50b7b5a04420.jpg,http://www.bilibili.com/video/av668343332,0,,False,执行文化,1756708994
BV13k8uz6EHz,114906632293671,执行全流程60个致命关键点：拘留、财产、诉讼、沟通【全4讲+课件】,法学薇ck91jd,3546650568035242,"学习全集籽米斗Look 祝、页、详~~情~
声明：资源收集于网络，仅用于试学及购买课程之参考，切勿用于其他用途！如若侵权，请留言告知删除，谢谢！投稿为自制是为了防止二次搬运添加水印，敬请理解。",57:28,1753336306,0,1222,14,2,176,0,28,0,"风险,李军,实操",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/14f398be46701bbc13287c024783ec24eb90cdd3.jpg,http://www.bilibili.com/video/av114906632293671,0,,False,执行文化,1756708994
BV1m8TazqEVa,114651534729154,侯志涛、李军、李硕联袂追加被执行人与财产查找全攻略,法学有讠果ck91jd,3546888701741209,"法学，法考，商法等等系列持续share，展示只是部分哦，over看猪业减界
完整籽米斗看祝、页、详~~情~~
声明：资源收集于网络，仅用于试学及购买课程之参考，切勿用于其他用途！如若侵权，请留言告知删除，谢谢！投稿为自制是为了防止二次搬运添加水印，敬请理解。",43:34,1749444061,0,310,0,0,22,0,2,0,"李军,李硕,被执行人,侯志涛,财产查找",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/5d47885df2ebea02c70d7cae52ae530d32ac64d8.png,http://www.bilibili.com/video/av114651534729154,0,,False,执行文化,1756708994
BV1JJbkzrEXg,115026757228175,时间赌徒：让你拥有恐怖执行力的顶级思维,元恒启示录,3546614339733995,你只有两个选择，要么全力以赴赢得这场赌局，要么就彻底输掉，不存在中间状态，没有得过且过，也没有差不多就行。,4:40,1755176400,0,19411,23,34,2953,0,1979,0,"认知,执行力,专注力,天涯神贴,个人成长,强势文化强者文化",21,日常,//i1.hdslb.com/bfs/archive/2060a81a48e3592eec3f721bed44f281fc7db58b.jpg,http://www.bilibili.com/video/av115026757228175,0,,False,执行文化,1756708994
BV1mC4y1k7Lk,793834676,快递巨头UPS的成功之处，企业文化、企业执行力、不断的创新变革,快递二当家,517251958,,2:3,1705381004,0,383,0,3,4,0,2,0,"快递,UPS,企业文化,巨头,青年用「财」图鉴,财经观察局",207,财经商业,//i0.hdslb.com/bfs/archive/81e322da69925a2ed9bc1fd031d1921a383a4fcc.jpg,http://www.bilibili.com/video/av793834676,0,,False,执行文化,1756708994
BV1fv421k7wg,1450837105,如何打造执行力文化，提高企业执行力？7个要素必须关注！,史德安企业文化,622872636,-,1:30,1708591322,0,100,0,0,0,0,1,0,"文化,执行力,企业管理",207,财经商业,//i0.hdslb.com/bfs/archive/cc7b790e5cafd0bdf00f1cb57a36542cefe2cf4a.jpg,http://www.bilibili.com/video/av1450837105,0,,False,执行文化,1756708994
