bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV1Dct7zXE63,114973405611510,执行力差的就不要找我做规划了,果盘博士,3537105988880523,,1:48,1754568000,0,1004,0,1,13,0,29,0,"学习,规划,执行力",209,职业职场,//i0.hdslb.com/bfs/archive/733ac6dbedab77cf542b4dbad214cd83f68e00fe.jpg,http://www.bilibili.com/video/av114973405611510,0,,False,执行力不足,1756708790
BV1c3hnzsEZd,114951679116961,【规划力/执行力/专注力】全方位提升（白噪音版）,椰子树住在海边,1396348321,-,4:1,1754023672,0,766,0,4,81,0,47,0,"学习,职场,潜意识,执行力,专注力,sub,必剪创作,sub潜意识音乐",21,日常,//i0.hdslb.com/bfs/archive/22096ef999009abc01b95c1ddccc226d7a148e36.jpg,http://www.bilibili.com/video/av114951679116961,0,,False,执行力不足,1756708790
BV11taEzZE3T,115127537896190,周一例会之该死的执行力,广东三庆吹塑机吹瓶机,3537125035215221,执行力过度之想把你送走  又坐你的位置,1:10,1756707103,0,6,0,0,0,0,0,0,"电视剧,影视剪辑,执行力",232,科工机械,//i0.hdslb.com/bfs/archive/bc6553d193b053bf3c60827a07bbab4308663eb1.jpg,http://www.bilibili.com/video/av115127537896190,0,,False,执行力不足,1756708790
BV1uHrVYhEZu,113780981766086,怎么办执行力不够,陆友汇陆腾,1630983086,,2:12,1736160495,0,370,0,0,3,0,7,0,"学习,职场,执行力",207,财经商业,//i0.hdslb.com/bfs/archive/d3db7e7adb426cf65163aa21ca71e45e3ea33042.jpg,http://www.bilibili.com/video/av113780981766086,0,,False,执行力不足,1756708790
BV1kZYvzKEJj,115037914010377,"总是完不成Flag,你缺的是执行力么？",雲亦秀,3546590759357250,-,4:29,1755339554,0,152,0,0,0,0,0,0,"职场,执行力,flag",209,职业职场,//i0.hdslb.com/bfs/archive/aa449edde92a66f78c443ad92d02b6c4cd1d1af0.jpg,http://www.bilibili.com/video/av115037914010377,0,,False,执行力不足,1756708790
BV1SQeLzaEYG,115080763016575,96-86|只要我想 执行力就是百分百,mimi要运动,3546746854574111,"早起运动打卡|好好吃饭|上班
早起运动✅
帕梅拉内啡肽+热辣女王
安娜紧致手臂线条
周六野体态矫正
早餐:大白馒头
午餐:白菜+虾仁炒西兰花
想要成为什么样的人生 ，就努力去改变 ，相信自己百炼成钢， 多少次放弃就有多少次战胜自己 。",1:22,1756004202,0,3994,1,12,36,0,204,0,"健身,高能量,自律,执行力,创作灵感,塑形瘦身,金曲跟练打卡",164,健身,//i2.hdslb.com/bfs/archive/82e4b78389d2bb07999c0207ec288c376fa272f2.jpg,http://www.bilibili.com/video/av115080763016575,0,,False,执行力不足,1756708790
BV1BaYDzuEUf,115064791110352,为什么你的计划无法执行❓两分钟获得超绝行动力❗开始即成功,Garlnd,3546894913505460,解决计划无法执行的三个问题，针对三分钟热度进行了讨论,2:46,1755749617,0,251,0,5,14,0,11,0,"计划,学习,执行力,行动力",208,校园学习,//i2.hdslb.com/bfs/archive/f27b0aaf8cb44879264988096644d2768bafd6c3.jpg,http://www.bilibili.com/video/av115064791110352,0,,False,执行力不足,1756708790
BV1CYYfz6ESB,115070059153022,大冰教你克服拖延症，有拖延症的必须听！！！ 极度自律可怕的后果,大冰夜话ing,3546828333124010,大冰教你克服拖延症，有拖延症的必须听！！！ 极度自律可怕的后果,6:30,1756029300,0,6238,16,26,431,0,216,0,"情感,拖延症,大冰",168,国产原创相关,//i2.hdslb.com/bfs/archive/b4a4c5b78cba3b9ce8218a3a976f70de5361a035.jpg,http://www.bilibili.com/video/av115070059153022,0,,False,执行力不足,1756708790
BV18u4m1N75D,1300738514,【木马】强大的执行力，自我状态全方位提升,Miki木马的显化日记,40354977,"欢迎来到Miki木马的频道
新年快乐～(⁎⁍̴̛ᴗ⁍̴̛⁎)

—————————————————————
感恩感谢
保持高频
可选耳机
已注能，投币开启能量交换使音频生效",4:22,1707936899,0,39136,10,108,2680,0,1972,0,"强大,治愈,听歌,纱布,sub",130,音乐综合,//i0.hdslb.com/bfs/archive/7565ff04a53d273348e51d33d526059088d5bbed.jpg,http://www.bilibili.com/video/av1300738514,0,,False,执行力不足,1756708790
BV1HRAUe3Ewo,114051866692764,太有执行力的人也许是因为有心理创伤,江酱的法语日记,1340508433,许多朋友问的“执行力”，终于出了一期视频来聊聊这件事，希望对你们有帮助，欢迎在评论区分享你们的看法和经历。,9:10,1740293772,0,72492,167,414,5475,0,7857,0,"心理,社会,创伤,执行力,心理创伤,随手记录我的生活碎片,寻找100个宝藏vlogger",21,日常,//i2.hdslb.com/bfs/archive/04b7839c0000c147a9844dd2560b80ff93019a50.jpg,http://www.bilibili.com/video/av114051866692764,0,,False,执行力不足,1756708790
BV1mruXzqE2T,114877825813034,提高执行力（三） ：以小惩罚带来大收益（避害思维）,小周Uping,1608148433,-,4:35,1752896804,0,5854,2,17,252,0,173,0,"青年,时间,成长,职场,思维,热爱,执行力,管理,社会观察局,社会切片计划",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/f1c336768460ec0b22da9f02153b0b6c862bfc47.jpg,http://www.bilibili.com/video/av114877825813034,0,,False,执行力不足,1756708790
BV1aV84zWExy,114919215269314,【时间唠嗑】执行力，可以逆天改命吗？,七宝炖五花,3367882,-,22:50,1753528566,0,941,1,18,50,0,69,0,"学习,心理,正能量,效率,自律,时间管理,时间都去哪儿了,执行力,必剪创作,唠点心理话",21,日常,//i1.hdslb.com/bfs/archive/f3aa355805b174ceb6d07501833a986d523cf1db.jpg,http://www.bilibili.com/video/av114919215269314,0,,False,执行力不足,1756708790
BV1JChvzfEtf,115116280455056,『PART ONE』自制学习系列，执行力max，强者心态，考试&amp;做题心流状态,我是超高校级大学霸,3546729762785857,-,3:56,1756535257,0,633,0,11,105,0,58,0,"考试,学习,心流",21,日常,//i2.hdslb.com/bfs/archive/b2cdf9cdf0fde9c0cac9dbf15910d3f34e363ab0.jpg,http://www.bilibili.com/video/av115116280455056,0,,False,执行力不足,1756708791
BV1HPvTz4ENA,115095778693778,如何提高员工执行力,教培盈利提升逸兴老师,3546907039238196,-,0:36,1756222411,0,63,0,0,1,0,1,0,"职场,员工,企业,执行力,管理,企业管理,人力资源,教培",208,校园学习,//i1.hdslb.com/bfs/archive/00088b7e0fc17d840e6e810c5eab8e62f0deca61.jpg,http://www.bilibili.com/video/av115095778693778,0,,False,执行力不足,1756708791
BV1HP41147xP,316670505,学习自律性很差怎么办，你就要去习惯来约束自己！,大雁教英语,3493113049909508,,3:48,1690860852,0,1869,0,3,56,0,50,0,"一个,约束,努力,学习,自律,经验分享,真正,什么样,就要,是老师，也是UP主！,老师来解惑",208,校园学习,//i1.hdslb.com/bfs/archive/b9ec651bf9c0856856701e5ca0abe6e633240e08.jpg,http://www.bilibili.com/video/av316670505,0,,False,执行力不足,1756708791
BV1taSxYDErG,113389250544123,提升体力和行动力执行力,Buddhatva,332731403,-,5:49,1730183105,0,1071,0,15,121,0,63,0,"必剪创作,音乐分享官,音乐玩家招募令第六期",130,音乐综合,//i1.hdslb.com/bfs/archive/426fba80e1750df31235bc453ffb51e20d233333.jpg,http://www.bilibili.com/video/av113389250544123,0,,False,执行力不足,1756708791
BV1vY4y117Cu,652869710,低能量者|内耗型人|INTP，处理自律拖延应该从精力入手,昕昕快来,272988862,第一次搞视频，多多支持！会努力分享思考，输出正能量！目标是成为一个元气满满的intp~~~,19:51,1677653912,0,27697,295,185,1581,0,1377,0,"生活万花筒5.0·生活这件小事,生活这件小事,生活记录,自律,焦虑,intp,拖延,精力,内耗,心理",21,日常,//i1.hdslb.com/bfs/archive/454158e36e58d6c0f800437ee310d53b678771ee.jpg,http://www.bilibili.com/video/av652869710,0,,False,执行力不足,1756708791
BV1uz421a7r3,1355056620,第116讲 如何提高执行力,Maki的完美算术教室,391930545,,37:48,1716786915,0,30019,164,105,2151,0,1170,0,"数学,演讲,人生,知识,学习,公开课,课程,经验分享",208,校园学习,//i1.hdslb.com/bfs/archive/a0a1770de0cc915e87f86aa8c23c209cf177d174.jpg,http://www.bilibili.com/video/av1355056620,0,,False,执行力不足,1756708791
BV1fg411i7bo,517557872,其实我们并不是不能充满斗志，只是我们总会忘记努力的理由。,德芙奥特曼,91726235,"BGM：
daylight
drops",4:1,1668166782,0,116404,108,235,7227,0,9481,0,"校园分享官第6期,校园分享官,励志,努力,学习,斗志,三分钟热度,高中学习,高考,摆烂,躺平",208,校园学习,//i1.hdslb.com/bfs/archive/1ca5002b900ccbee3ae774a6d687ed6e05a0ad5b.jpg,http://www.bilibili.com/video/av517557872,0,,False,执行力不足,1756708791
BV1EZ4y117m6,383383552,《高效能人士的七个习惯》① 有声书｜个人成长系列丛书（1-8章）,霸天硬核读书,1115852727,这是全新增订版。新增《纽约时报》畅销书作家肖恩·柯维对七个习惯学习、实践以及理解的全新观点，并作了内容修订。美团“四大名著”之一，吉姆·柯林斯作序推荐。这是一本能改变亿万人命运的奇书，影响力仅次于《圣经》。畅销30多年，销量超过4000万册。18位中国企业家和全球64位政企界人士重读本书再次真诚推荐。被誉为中国商界经典、著名的培训教材，世界500强企业装备培训课程。柯维“七个习惯”思想为我们揭示了一套让企业和个人永远立于不败之地的致胜法则，给中国快速成长的企业和领导者带来了新的启发和人生新感悟。,479:39,1650784179,0,83707,36,46,3937,0,1013,0,"必剪创作,打卡挑战,思维,自我提升,读书分享,高效能人士,好习惯,读书",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/04a5d63150a6a674ff14c553764659712e6d6303.jpg,http://www.bilibili.com/video/av383383552,0,,False,执行力不足,1756708791
BV1RVttzsEuV,114997111817568,如何靠执行力逆天改命，摆脱命运的苦海？把不行变成行！,是雪山,28051319,文案一部分来自我非常欣赏的博主记忆宫殿，而我也会用自己的方式传播其价值,5:38,1754716802,0,632,0,6,11,0,18,0,"情感,赚钱,执行力,方块兽,熊猫大亨,时光大掌柜,桃源客栈,天启之灵,时光大乱斗",172,手机游戏,//i1.hdslb.com/bfs/archive/bbd61d32ce2169fba8a915d40020b1fcccb6f590.jpg,http://www.bilibili.com/video/av114997111817568,0,,False,执行力不足,1756708791
BV1PztXzyEMi,115013285054688,交易计划这样写，执行力相差都难,威科夫思维郭睿,3546889783872328,,2:28,1754989200,0,886,1,1,48,0,30,0,"股票,交易,投资,交易计划,短线交易,硬核财经知识必看",21,日常,//i0.hdslb.com/bfs/archive/985ff12ec127b5b018bb0f65904fbad5ff4e89af.jpg,http://www.bilibili.com/video/av115013285054688,0,,False,执行力不足,1756708791
BV1oFQrY1EuE,114160465740771,几分钟学会让自己获得恐怖内驱力的方法,死鱼之死,52085408,-,7:17,1741950830,0,44265,97,450,4519,0,2266,0,"哲学,自律,内驱力,必剪创作",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/9a715759782fc48647342957ba74d38f8e8bd849.jpg,http://www.bilibili.com/video/av114160465740771,0,,False,执行力不足,1756708791
BV1CCeqz7EcL,115077810229218,蔡澜先生谈专注：专注的本质就是放弃，你的时间不够用的,Better2Change,40593448,,0:41,1755948371,0,14205,0,7,1353,0,667,0,"蔡澜先生谈专注,专注于一件事，就得放弃其他的所有事,专注才能心灵宁静，你的时间不够用的,一次只做一件事，不贪多",21,日常,//i2.hdslb.com/bfs/archive/da12f85373644f0d260d728c2154144223084904.jpg,http://www.bilibili.com/video/av115077810229218,0,,False,执行力不足,1756708791
BV1Db4y1j7CM,636308939,执行力差怎么办？3招解决！,老吴新个体_果因叔,520288303,,3:27,1644303617,0,1402,0,4,50,0,33,0,"知识分享官,观点,成长,执行力,方法论,教育",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/9b97742111b9ae2dd52e3311d0c8762fb18441dc.jpg,http://www.bilibili.com/video/av636308939,0,,False,执行力不足,1756708791
BV1a6hizSE3H,115117538680036,一个找工作的绝佳好办法！邪修找工作就是快，但凡有这种执行力的人，不会找不到工作,番茄小北_,1524001778,-,0:36,1756554500,0,383,0,0,1,0,5,0,"攻略,找工作,求职,就业,大学生就业,应届生,邪修,工作推荐,职场新人生存图鉴",21,日常,//i0.hdslb.com/bfs/archive/4c2abf5edd7b0f3ee08cc752fb98f7963e7b3eea.jpg,http://www.bilibili.com/video/av115117538680036,0,,False,执行力不足,1756708791
BV1RGedzHEfU,115088078015054,项目成功落地更多取决于执行力,住宿资产管理康国强,2035946435,项目成功落地更多取决于执行力#酒店#公寓#酒店运营#资产管理,3:46,1756105569,0,162,0,1,0,0,2,0,"工作,项目,执行力",239,家居房产,//i0.hdslb.com/bfs/archive/81347fb8f1df0c8e1a31395fb4b8a016fa0761c8.jpg,http://www.bilibili.com/video/av115088078015054,0,,False,执行力不足,1756708791
BV12v8MzxEGe,114907102057390,暑假怎么一秒恢复执行力,耐心带你的陶学长,504407995,,4:39,1753862400,0,476,0,7,20,0,19,0,"安全,记录,生活记录",208,校园学习,//i0.hdslb.com/bfs/archive/37c32adc129c2d94df04cd7b657fad305b2c3146.jpg,http://www.bilibili.com/video/av114907102057390,0,,False,执行力不足,1756708791
BV1jMhczdEMK,114940824461309,如何拥有完美的执行力,名家讲堂,3546761503181550,,17:56,1753934400,0,38461,108,41,2676,0,1191,0,"历史,故事,人生,学习,人文,百家讲坛,执行力",228,人文历史,//i0.hdslb.com/bfs/archive/a296624feef099a2454a8e82391a45ca72b714f4.jpg,http://www.bilibili.com/video/av114940824461309,0,,False,执行力不足,1756708791
BV1dr4y1Y7vf,765807806,3句话，戒掉「完美主义」，找回行动力,老杨在成长,435293035,"完美主义，是成长路上的最大障碍。
这是我这两年感触最深的一句话。完美主义者们因为“太想把事情做好”而陷入无尽的准备和拖延，或者在无关紧要的细节上花费过多的时间精力，反倒错失了宝贵的机会，实在让人感到可惜。
今天分享的3句话，来自我和完美主义作战多年的经验，希望也能帮你找回勇气和行动力。",4:39,1642848538,0,117926,804,333,7415,0,7776,0,"知识分享官,完美主义,心理学,执行力,拖延症",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/34bc3e5dd6ad15eb36790636ff12566df65a7d31.jpg,http://www.bilibili.com/video/av765807806,0,,False,执行力不足,1756708791
BV1L3h2znENU,115107002648070,我发现了一个拥有恐怖执行力的神奇方法！,三岁在成长t,3546927444527427,-,1:36,1756393539,0,1113,0,3,135,0,93,0,"成长,方法,执行力,自我提升",209,职业职场,//i2.hdslb.com/bfs/archive/8a894eece86f2ebe49d4b6139b538ccaccca6ffd.jpg,http://www.bilibili.com/video/av115107002648070,0,,False,执行力不足,1756708791
BV1f4QAYkEVr,114154056713053,执行力不足真的是你的问题吗？,性感的朱,351429213,-,1:8,1741852797,0,359,0,2,3,0,5,0,"问题,自律,执行力,万物研究所,万物研究所·春日探索企划",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/1d547391ea161ecdd42572f8e07e447b3a4fcb58.jpg,http://www.bilibili.com/video/av114154056713053,0,,False,执行力不足,1756708791
BV1cQxuenEG9,113198862770027,如何戒除短效多巴胺的快乐，提升行动心力？,贺宇宙-,30283678,,9:26,1727345100,0,200054,346,294,21785,0,19921,0,"高考,学习,考研,贺宇宙",208,校园学习,//i2.hdslb.com/bfs/archive/f70f80098d0e7d2a7d9ea63d01ce2449f3db5b8d.jpg,http://www.bilibili.com/video/av113198862770027,0,,False,执行力不足,1756708793
BV1KbRaY1EzR,114133118747442,执行力不足？不要在强迫自己戒掉某些事情,顽石凿凿,3546647690742528,,1:21,1741533299,0,10,0,0,0,0,1,0,"学习,心理,记录,直播录像,执行力,手游情报",209,职业职场,//i2.hdslb.com/bfs/archive/64010f6c8f096d7e8c58051d958c6a820f9ad4e0.jpg,http://www.bilibili.com/video/av114133118747442,0,,False,执行力不足,1756708793
BV1v2eBzNEGR,115077457974134,一招告别拖延症，太好用了|老高与小茉,老高与小茉说故事,96836081,油管 油管,26:21,1755943073,0,871,0,3,24,0,15,0,"科学,心理,记录,吸引力法则,拖延症,生活记录,老高与小茉",201,科学科普,//i1.hdslb.com/bfs/archive/2716695482358485f7cc8ed46771cdc62d029c22.jpg,http://www.bilibili.com/video/av115077457974134,0,,False,执行力不足,1756708793
BV1xH4y1d7Ai,961834926,如何解决执行力不足,芳华老师讲商业,3546374637357305,如何解决执行力不足#温州 #商业规划 #芳华正茂 #认知 #企业家,2:0,1696631400,0,71,0,0,0,0,0,0,"老板,温州,企业家,商业规划,芳华正茂",207,财经商业,//i0.hdslb.com/bfs/archive/38cb1cbb434536fc36e5e33799915f99307a3edd.jpg,http://www.bilibili.com/video/av961834926,0,,False,执行力不足,1756708793
BV1pMhCzREsG,115122219519687,用时间赌徒思维，打造你的超强执行力,无限探索的Nova,1532830410,-,5:10,1756625930,0,80,0,0,9,0,2,0,"时间,人生,学习,心理学,思维,时间管理,执行力,赌徒",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/fb492990208d8cc43a057f18d8c8fb0267e71b99.jpg,http://www.bilibili.com/video/av115122219519687,0,,False,执行力不足,1756708793
BV1RhpKexEyX,113082999309110,Ali Abdaal - 【提高执行力】用12周完成别人1年的工作量,AliAbdaal,3546581580122806,,17:28,1725595200,0,109450,190,111,9796,0,5491,0,"经验分享,执行力,请回答这个时代,请回答这个时代3.0",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/300a1e5e8cd4996a663b569f0f81d7d74e504132.jpg,http://www.bilibili.com/video/av113082999309110,0,,False,执行力不足,1756708793
BV13i8qzEEzd,114942669756101,3个策略变成执行力巨人：5小时原则是真实存在的【高效学习指南】,进化电波EvoWaves,3546859159160966,"什么是5小时原则？
意思很简单：绝大多数你觉得做不完的任务，其实只需要5小时的高质量投入。
.
不一定是连续的5小时，而是累计5小时。只要你愿意开始、愿意拆解、愿意推进，结果往往远超你想象。
.
比如：PPT你拖了两周没动，其实认真做3小时能搞定80%；一本专业书你一直逃避，其实每天30分钟，10天就能读完一遍；那个迟迟不敢动的自我复盘，其实一下午足够清晰收尾
.
我们不是能力不行，而是情绪把任务难度放大了十倍。
.
为什么我们会焦虑？
.
因为大脑一遇到未知复杂的事，就会启动危险预警：太难、太大、太累。",1:54,1753886183,0,1954,0,3,247,0,100,0,"学习,效率,自律,完美主义,经验分享,执行力,学习方法,专注力,行动力,5小时原则",208,校园学习,//i2.hdslb.com/bfs/archive/2b6040689cad478834500a3f62e3e9c9f94b0cd8.jpg,http://www.bilibili.com/video/av114942669756101,0,,False,执行力不足,1756708793
BV1YfevzbEDc,115077072031696,大冰老师首次求饶，没有一点执行力,路华爱分享,3546942816651807,-,6:25,1755937010,0,403,0,2,2,0,4,0,"生活,关系,主妇,大冰老师",207,财经商业,//i2.hdslb.com/bfs/archive/827c54df414edc4f6612f36e445b8df385957cf3.jpg,http://www.bilibili.com/video/av115077072031696,0,,False,执行力不足,1756708793
BV1TW33zdEvS,114789544101051,7天多巴胺戒断，彻底改变你的专注力与生活｜执行力低下的人必看！,内核研究所,3546921109031008,"你是不是每天都感到心浮气躁，干什么都三分钟热度？
 你是不是明明立了目标，结果每次打开手机就刷了一个小时？
 你可能不是懒，而是“被多巴胺控制了”。
本期视频，我将用7天多巴胺戒断计划，带你重启大脑系统，找回深度专注力。
 这不仅是一场“排毒训练”，更是一种生活方式的升级。
 从专注一个项目、减少无意义刺激，到冥想、自我觉察，这7天将颠覆你对“自律”和“高效”的认知。
🎯视频核心内容：
多巴胺为何让你越活越空虚？
如何通过戒断重新找回生活的掌控感？
七天计划：4个习惯助你重建专注系统
进阶挑战：“修行模式",12:25,1751549659,0,156690,178,187,12021,0,7640,0,"多巴胺,自律,时间管理,专注力,自我成长,高效人生,内耗,上B站看播客",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/71c5d227d9b1f55a704350880fcf2ff72d07a502.jpg,http://www.bilibili.com/video/av114789544101051,0,,False,执行力不足,1756708793
BV1TC4y1J7S1,747965659,3步提高执行力！拒绝拖延从今天开始！,李铁板子,651294997,-,2:8,1699071390,0,4453,3,19,75,0,286,0,"普通人,社交,经验分享,执行力,提纯,给生活加点糖",208,校园学习,//i2.hdslb.com/bfs/archive/c51568813b735f63db861a18c14cbd7f66b367f8.jpg,http://www.bilibili.com/video/av747965659,0,,False,执行力不足,1756708793
BV1TebszMEbc,115033468048766,一个能让你拥有顶级执行力的恐怖思维,Nyx的认知进化论,3546595136113181,-,3:37,1755271828,0,141,0,1,15,0,6,0,"成长,人性,拖延症,思维,认知,执行力,认知觉醒,知识分享官,认知成长,人性思维",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/92394ae67e47e8cab90c428471c07deb5d75f44d.jpg,http://www.bilibili.com/video/av115033468048766,0,,False,执行力不足,1756708793
BV1TAbkzpERR,115027210148264,你执行力差是因为你的脸太缺乏动感,脱壳眼镜大师,20807396,-,1:32,1755176151,0,1292,1,0,13,0,29,0,"眼镜,黄仁勋,库克,执行力,干货分享,男士穿搭,个人成长,商务男装,分享我的专业知识",21,日常,//i1.hdslb.com/bfs/archive/4d5885f4ca374baf034e00d467625230ad10baf6.jpg,http://www.bilibili.com/video/av115027210148264,0,,False,执行力不足,1756708793
BV1RC411B7Bm,1950100151,第36讲 如何锻炼长时间专注力,Maki的完美算术教室,391930545,"如何做到一天连续十几小时做同一件事(除了几乎忽略不计的休息时间外)? 我是可以做到的. 我发现要做到这一点, 需要达成很多条件, 比如要有充分的动机, 大脑要处于长时间的兴奋状态(但是是低兴奋状态, 一旦亢奋就不能持久), 等等. 我讲了长时间专注的好处, 也分析了锻炼长时间专注力的方法. 希望对大家有所帮助.",72:5,1706672833,0,89240,206,200,9824,0,4255,0,"数学,演讲,人生,知识,学习,心理,讲座,公开课,经验分享",208,校园学习,//i0.hdslb.com/bfs/archive/6929d9e3ab0861a98f5b36a527a81a964d85af52.jpg,http://www.bilibili.com/video/av1950100151,0,,False,执行力不足,1756708793
BV1GBsaeeEF2,113192302808558,关于执行力的九个趣味案例,黑岩漫说,1326474009,-,8:7,1727177891,0,1047,0,2,45,0,10,0,"学习,人文,职场,趣味,案例,经验分享,执行力,必剪创作,每天一个健康知识,万物研究所·夏日探索计划",201,科学科普,//i0.hdslb.com/bfs/archive/3d0e77c4983eb5c66915f63d264912ad047530a7.jpg,http://www.bilibili.com/video/av113192302808558,0,,False,执行力不足,1756708793
BV1EK4y1B75X,881542580,【冬训vlog 3 | 减少内耗，提高执行力的routine】,fit4life,325496181,"【冬训vlog 3 | 减少内耗，提高执行力的routine】

本周的感悟，是保护属于自己的时间，对一个女生来讲多重要。有那么多需要“应付”的工作生活agenda, 但还想读书学习训练自我提升…我们需要统筹的不只是时间，还有管理精力和预期…时间总是在犹豫中，丢的最快。done is better than perfect - 共勉吧。",6:50,1705926873,0,9141,5,37,166,0,659,0,"生活,时间,成长,正能量,记录,情感,生活记录,Vlog,遇见无数种新生活,生活万花筒 9.0 拥抱真实生活",21,日常,//i1.hdslb.com/bfs/archive/2c1aef999b8d6eeb0d398c78687fd3c7a3fe22ae.jpg,http://www.bilibili.com/video/av881542580,0,,False,执行力不足,1756708793
BV1KiwLeHED5,113838477281539,寒假！执行力才是破局的关键,圈宁CeoxNim,382337524,-,1:24,1737037642,0,171977,52,529,7467,0,12244,0,"大学,高考,中考,高中,学习,大学生,初中,寒假,执行力,学习方法",208,校园学习,//i0.hdslb.com/bfs/archive/f92eef26d5367791ccebb8d7a33c2320e8ff4041.jpg,http://www.bilibili.com/video/av113838477281539,0,,False,执行力不足,1756708793
BV1rT411e7ga,482635584,最硬核的回答。动力？我不需要动力,问问马斯克AskMusk,2072548393,-,0:44,1677540988,0,94203,54,236,2488,0,2332,0,"马斯克,SpaceX,硬核,动力,学习",207,财经商业,//i0.hdslb.com/bfs/archive/1ad3fab4e65519923495f2add89e41908aa96bd6.jpg,http://www.bilibili.com/video/av482635584,0,,False,执行力不足,1756708793
BV1UueozGERf,115089403286844,你不是想法太多，你是执行力瘫痪，如何摧毁一个人？让他永远活在“代替性满足”里！从“脑内高潮”到“落地实干”，你只差一个“行为激活”！,Sambo梁山博,386829552,-,1:33,1756125021,0,431,0,0,11,0,10,0,"社会学,心理学,思维,认知,执行力,自控力,躺平,行动力,个人成长,心理观察室",229,设计·创意,//i2.hdslb.com/bfs/archive/b878a763f487b1e9a29603d1e8a62985101f70e3.jpg,http://www.bilibili.com/video/av115089403286844,0,,False,执行力不足,1756708793
BV1XdrVYTEXH,113780813994940,你拖延的根源，如何提高执行力,沸水流明f,596219074,-,17:2,1736158121,0,3589,1,5,52,0,105,0,"学习,正能量,拖延症,塔罗,经验分享,大众占卜,春节健康能量UP",21,日常,//i2.hdslb.com/bfs/archive/68e08dfb248fcc04c81e810f986a2b62763fc593.jpg,http://www.bilibili.com/video/av113780813994940,0,,False,执行力不足,1756708793
BV1WuYWzgEjW,115047477021608,高智商低成就，脑子怎么了？多动症能治好吗,透近医学,3493083832388138,为什么你没办法专注学习却能专注玩手机？这一期我们邀请专家来讲讲如何科学区分“真多动”与“假分心”，群体性的焦虑到底在焦虑什么？原来ADHD还容易和这么多病混淆。求求一键三连助力我们50万粉，马上就可以解锁抽奖啦！,15:40,1755485699,0,730182,649,659,10278,0,8080,0,"教育,大脑,多动症,拖延症,高智商,ADHD,注意力不集中,医师节,学不进去,儿童发育",201,科学科普,//i1.hdslb.com/bfs/archive/b01fcdd2ef51d00113eae3583cbfcb488ba48fe0.jpg,http://www.bilibili.com/video/av115047477021608,0,,False,执行力不足,1756708793
BV1S6eEzqEu4,115083548103855,《毛选》：强者都有一个特点，人生密度很大,顶层认知,3546885474224374,,5:12,1756043400,0,11733,0,12,574,0,380,0,"强者,个人成长,认知思维,必剪创作,万物研究所,自我提撒",21,日常,//i1.hdslb.com/bfs/archive/a128f2ff239624d9eacdb83d337d2a84be0c7ad7.jpg,http://www.bilibili.com/video/av115083548103855,0,,False,执行力不足,1756708794
BV1iw411d7CK,334184925,【双非上岸985】我稳定心态的一个很好用的方法 | 让自己的心静下来 | 提高学习效率,枫叶当书签,382442892,考研期间，我的心态很不好，但是及时找到了方法调整状态，最后圆了自己的名校梦。现在我将它分享出来希望能够帮助到你！,7:48,1626496986,0,58859,146,272,2178,0,2659,0,"知识分享官,学习,经验分享,考试,大学,考研,考研经验,研究生,干货,打卡挑战",208,校园学习,//i0.hdslb.com/bfs/archive/ed9a55a3b7ca588b9493a3b316cd87dc24d6a532.jpg,http://www.bilibili.com/video/av334184925,0,,False,执行力不足,1756708794
BV1dbtizjEwG,114984981895203,告訴你一個克服拖延症的好方法 ｜ 老高與小茉 Mr &amp; Mrs Gao,老高复读机,476748699,,36:22,1754531929,0,3842,0,0,125,0,79,0,"科普,方法,拖延症,老高复读机",201,科学科普,//i1.hdslb.com/bfs/archive/46efd1cc7a77d49b242d5cf2960fdeca76b2d59f.jpg,http://www.bilibili.com/video/av114984981895203,0,,False,执行力不足,1756708794
